"geneSym","rankv"
"PPP1CC",1536
"FYN",1537
"ACACB",1538
"PRPS2",1539
"ABLIM3",1540
"PGPEP1",1541
"ATP6V1D",1542
"MCEE",1543
"NRD1",1544
"SLC35B1",1545
"SLC25A42",1546
"CROCCL1",1547
"MTMR1",1548
"PLOD2",1549
"LGALS8",1550
"FAM134C",1551
"LHFP",1552
"SPATS2L",1553
"C6orf108",1554
"ENOSF1",1555
"GNA13",1556
"LIX1L",1557
"CDKN1B",1558
"PPIC",1559
"CYP4F2",1560
"TP53INP2",1561
"PDS5B",1562
"ERH",1563
"POLR1D",1564
"ABCG1",1565
"C4orf3",1566
"FAM13A",1567
"GOLGA7",1568
"RBP1",1569
"MAX",1570
"RBM47",1571
"DICER1",1572
"CHCHD7",1573
"PAPSS2",1574
"PLRG1",1575
"HSDL2",1576
"RGL1",1577
"FAM20C",1578
"SFRS5",1579
"CAB39",1580
"CECR1",1581
"MKKS",1582
"TULP4",1583
"COL6A1",1584
"SMARCA2",1585
"SLCO1B3",1586
"HECA",1587
"MTIF3",1588
"CRYAB",1589
"BIRC6",1590
"CTDSP2",1591
"APEX1",1592
"PILRB",1593
"SON",1594
"MYD88",1595
"GLTP",1596
"RBL2",1597
"EPB41L2",1598
"ABCG8",1599
"TXN2",1600
"ISCU",1601
"TPD52L1",1602
"APOA1BP",1603
"HADH",1604
"MYC",1605
"ZSWIM6",1606
"PROZ",1607
"EIF3I",1608
"WBP2",1609
"AXL",1610
"IRS1",1611
"EIF3A",1612
"ANKRD57",1613
"VEGFA",1614
"CCDC53",1615
"MAN2B2",1616
"CHMP2A",1617
"PTPLB",1618
"JAM3",1619
"PTK2",1620
"PICALM",1621
"CAMTA1",1622
"DGAT2",1623
"FOXN3",1624
"UBE2K",1625
"ADNP",1626
"RAP2C",1627
"CLCN3",1628
"SRPK1",1629
"KHK",1630
"DERL1",1631
"BZW2",1632
"RAB4A",1633
"RAB5B",1634
"WNK1",1635
"PIGY",1636
"C10orf11",1637
"INTS10",1638
"ANAPC5",1639
"MMGT1",1640
"KCNJ8",1641
"DDX42",1642
"VCAM1",1643
"CRKL",1644
"MMD",1645
"MPDU1",1646
"MPEG1",1647
"PSME2",1648
"PMVK",1649
"HTATIP2",1650
"CYP2C18",1651
"MGAT1",1652
"RNF139",1653
"TOR3A",1654
"CCNY",1655
"HSD17B8",1656
"ATP11C",1657
"WDR82",1658
"TMPO",1659
"SPRY1",1660
"EWSR1",1661
"ARID4B",1662
"MRPS16",1663
"DHX15",1664
"C14orf68",1665
"PTPN6",1666
"NDUFS8",1667
"LPCAT3",1668
"RHOU",1669
"CTCF",1670
"NQO2",1671
"ENTPD5",1672
"ADD3",1673
"POLDIP2",1674
"SRI",1675
"PEPD",1676
"LARP4B",1677
"PCMTD1",1678
"ANKRD40",1679
"SRRM2",1680
"OS9",1681
"HUWE1",1682
"TMEM219",1683
"PER2",1684
"TMEM140",1685
"FBL",1686
"NF1",1687
"TAF12",1688
"ACBD5",1689
"HLA-DRB3",1690
"PBX2",1691
"NR1H3",1692
"KPNA6",1693
"MRPL22",1694
"KIAA0232",1695
"ZNF281",1696
"ABCA8",1697
"RBM25",1698
"LIFR",1699
"MSRA",1700
"VBP1",1701
"CCNC",1702
"PTS",1703
"EIF4G1",1704
"WDR59",1705
"TMBIM1",1706
"ARHGEF2",1707
"NEIL2",1708
"STX12",1709
"MCCC1",1710
"TXNDC5",1711
"CPSF7",1712
"SFRS7",1713
"KPNA4",1714
"GSS",1715
"KALRN",1716
"TRIP12",1717
"H1F0",1718
"FXR1",1719
"NR1H4",1720
"NUBP1",1721
"YPEL2",1722
"ABCA6",1723
"CREB3L3",1724
"CXXC5",1725
"DNMBP",1726
"CARKD",1727
"SNAP23",1728
"CNNM3",1729
"YARS",1730
"ARPC1A",1731
"CUL3",1732
"ARHGAP12",1733
"ARRDC3",1734
"SERBP1",1735
"GCDH",1736
"HMOX1",1737
"TUBB2A",1738
"ALDOA",1739
"PREB",1740
"KIAA1191",1741
"PITRM1",1742
"DBNL",1743
"TOB2",1744
"LSM2",1745
"CRELD1",1746
"RNF144B",1747
"UGDH",1748
"SIGIRR",1749
"CTDSP1",1750
"PLAC8",1751
"CCT2",1752
"FRG1",1753
"UCHL3",1754
"TEX2",1755
"SLC25A30",1756
"PCCB",1757
"CLNS1A",1758
"SLC37A4",1759
"MAPK1IP1L",1760
"HIST1H2BD",1761
"SEPT10",1762
"TK2",1763
"DENR",1764
"EIF4EBP2",1765
"MLL5",1766
"DNAJA2",1767
"COMT",1768
"PVR",1769
"PGK1",1770
"SFRS11",1771
"PRKAR2A",1772
"CREBBP",1773
"RANBP2",1774
"POP7",1775
"COPG",1776
"KPNB1",1777
"LGTN",1778
"TIMM8B",1779
"SMS",1780
"NFATC3",1781
"C1orf212",1782
"SS18L1",1783
"ZC3H15",1784
"SLC15A1",1785
"EPS8",1786
"EXOSC8",1787
"ACADM",1788
"ZNF238",1789
"MRPS33",1790
"TXNDC15",1791
"SEC24A",1792
"PAFAH1B2",1793
"MOSC1",1794
"SMAD4",1795
"WDR55",1796
"TOP2B",1797
"TPM2",1798
"SNRK",1799
"OPTN",1800
"C14orf147",1801
"MRPL55",1802
"MRPL32",1803
"SMAD1",1804
"DNAJC13",1805
"PLA2G12A",1806
"HNRNPD",1807
"CNKSR3",1808
"C20orf11",1809
"SLC43A1",1810
"KCTD10",1811
"UBXN4",1812
"AP2M1",1813
"ILF2",1814
"EIF4E2",1815
"GSN",1816
"C7orf59",1817
"CBR4",1818
"GALNT2",1819
"MARCH2",1820
"ATF6",1821
"XDH",1822
"MPZL3",1823
"ZBTB4",1824
"LYPLA1",1825
"ICAM3",1826
"ETV5",1827
"ABCC3",1828
"STRN3",1829
"CSDE1",1830
"SOCS2",1831
"NRBP2",1832
"PCYT1A",1833
"GLB1",1834
"C16orf61",1835
"CIAPIN1",1836
"CAV1",1837
"TMOD3",1838
"RC3H1",1839
"PIM3",1840
"ACSM2A",1841
"SMG7",1842
"DAK",1843
"SH3BGRL3",1844
"PINK1",1845
"MRFAP1L1",1846
"TPP1",1847
"LIN7C",1848
"TOMM40L",1849
"SLC43A3",1850
"FAM8A1",1851
"PLA2G12B",1852
"ACSL3",1853
"GLRX2",1854
"MFAP4",1855
"SETD3",1856
"HNRNPH3",1857
"NUDT9",1858
"COPZ2",1859
"SSB",1860
"PQBP1",1861
"GCLC",1862
"GPAM",1863
"CCDC25",1864
"MRPL46",1865
"RABEPK",1866
"ARL1",1867
"STT3A",1868
"SMARCA1",1869
"HSPH1",1870
"ITPK1",1871
"STAT1",1872
"IBTK",1873
"SNX6",1874
"COQ9",1875
"C6orf211",1876
"C10orf125",1877
"TSG101",1878
"TERF2IP",1879
"SLC46A3",1880
"TIFA",1881
"MLEC",1882
"TBC1D20",1883
"CSNK1A1",1884
"SRD5A1",1885
"KIAA1598",1886
"CARHSP1",1887
"UTP14C",1888
"A1CF",1889
"FNBP4",1890
"IK",1891
"MRPL49",1892
"TRMT112",1893
"TMEM214",1894
"TRAK2",1895
"DDX1",1896
"SMNDC1",1897
"RARS",1898
"HACL1",1899
"CCDC58",1900
"SLC15A4",1901
"DAO",1902
"AVPI1",1903
"SEC24B",1904
"GNAQ",1905
"LPIN2",1906
"UFC1",1907
"SRP72",1908
"HAX1",1909
"STBD1",1910
"PCM1",1911
"TACC1",1912
"STC1",1913
"MRPL3",1914
"HLA-DMB",1915
"IGHM",1916
"HIBCH",1917
"MAGED1",1918
"BNIP3L",1919
"BUB3",1920
"TXNDC11",1921
"UNG",1922
"ANKH",1923
"STK11",1924
"PFDN2",1925
"PIK3CB",1926
"NOTCH2",1927
"PAF1",1928
"SEPT6",1929
"ARHGAP1",1930
"MARVELD2",1931
"XPO7",1932
"TRIAP1",1933
"KIAA1267",1934
"RAP2A",1935
"BAMBI",1936
"NDUFAB1",1937
"CAPZB",1938
"BANF1",1939
"ADM",1940
"SSR3",1941
"IDH3B",1942
"SH3D19",1943
"GPX1",1944
"CITED2",1945
"TXNDC12",1946
"S1PR1",1947
"RDH14",1948
"AGXT2",1949
"HLF",1950
"KIAA0947",1951
"PPP1R15B",1952
"PCNP",1953
"KTN1",1954
"MRPL50",1955
"PI4K2B",1956
"NOL11",1957
"NDFIP1",1958
"BAG1",1959
"SLC20A1",1960
"PIM1",1961
"BCO2",1962
"KLHL24",1963
"KANK2",1964
"MOCOS",1965
"COMMD3",1966
"PTP4A2",1967
"NDUFAF4",1968
"RGS5",1969
"C3orf17",1970
"FAM180A",1971
"POLR2G",1972
"NDUFA3",1973
"TGIF1",1974
"PSMC6",1975
"SLC25A44",1976
"ARL8B",1977
"C22orf28",1978
"ANP32A",1979
"IARS",1980
"HAAO",1981
"SYF2",1982
"RBM17",1983
"CFHR5",1984
"TMEM189",1985
"ANKRD46",1986
"AGPAT3",1987
"MAP7",1988
"USP7",1989
"ROBLD3",1990
"EI24",1991
"BLVRB",1992
"TNFRSF21",1993
"SLC25A25",1994
"CD99",1995
"WIPI2",1996
"ZFC3H1",1997
"STAU1",1998
"MCFD2",1999
"WASL",2000
"TAF9",2001
"SLC2A3",2002
"ATP6V1E1",2003
"MRPL19",2004
"RPL14",2005
"HDAC2",2006
"AKAP7",2007
"ANAPC13",2008
"TLN1",2009
"GADD45G",2010
"C19orf63",2011
"COQ6",2012
"PARP9",2013
"LMBRD1",2014
"TMEM57",2015
"CD46",2016
"TAB2",2017
"PROX1",2018
"ITGA1",2019
"CSRP1",2020
"ADH4",2021
"TBL2",2022
"C1orf162",2023
"BRD7",2024
"PARP1",2025
"TSPAN8",2026
"C5orf4",2027
"FAM176A",2028
"PFN2",2029
"CHCHD3",2030
"SEC61A1",2031
"ESPN",2032
"REST",2033
"KPNA3",2034
"RAB10",2035
"SSBP3",2036
"PEX26",2037
"TRIM44",2038
"ZRANB1",2039
"ADD1",2040
"SNRNP27",2041
"TPRG1L",2042
"CCNB1IP1",2043
"SNX9",2044
"HNRNPA1",2045
"ARHGEF7",2046
"C11orf2",2047
"PRF1",2048
"AARS",2049
"ZMAT2",2050
"ARID1B",2051
"ACTR1A",2052
"ATG16L1",2053
"NCRNA00219",2054
"GAPVD1",2055
"STARD10",2056
"FIP1L1",2057
"AQP1",2058
"HHEX",2059
"CD36",2060
"PTPN9",2061
"TTRAP",2062
"HEATR2",2063
"AKR7A3",2064
"CCT7",2065
"TMSL1",2066
"FGL2",2067
"MTMR10",2068
"EIF4A3",2069
"LARP4",2070
"FOXA2",2071
"RDBP",2072
"YIPF1",2073
"BAT3",2074
"ADSSL1",2075
"NCOA3",2076
"ARIH1",2077
"PTPRC",2078
"LIPG",2079
"TSTD1",2080
"SLC35E1",2081
"NINJ1",2082
"PLOD1",2083
"BRD4",2084
"ARL6IP5",2085
"PMP22",2086
"EIF3J",2087
"POLR2C",2088
"CLEC2B",2089
"NAA38",2090
"ENPP2",2091
"IRAK2",2092
"MARCKSL1",2093
"RPS26",2094
"GTF2H5",2095
"EAF1",2096
"POLD2",2097
"CHN2",2098
"CLRN3",2099
"SEPT11",2100
"HNRNPH2",2101
"ABHD10",2102
"TMEM111",2103
"ZFR",2104
"MX1",2105
"LRP6",2106
"TMED4",2107
"C9orf123",2108
"EID1",2109
"SIGMAR1",2110
"HCLS1",2111
"VSIG4",2112
"TYROBP",2113
"GRAMD3",2114
"CLIP1",2115
"INPP1",2116
"VPS4B",2117
"C17orf89",2118
"EIF2B4",2119
"BTD",2120
"TMED5",2121
"MOAP1",2122
"NHSL1",2123
"DBT",2124
"LRPAP1",2125
"PLEKHA3",2126
"SFRS12IP1",2127
"PNP",2128
"RBBP7",2129
"HBP1",2130
"ETS1",2131
"MRPL14",2132
"FHL1",2133
"GYG1",2134
"CGGBP1",2135
"PTGIS",2136
"LMO7",2137
"CDK9",2138
"HPCAL1",2139
"EIF2S1",2140
"YIPF3",2141
"DNALI1",2142
"FCHSD2",2143
"NME4",2144
"FNDC3A",2145
"NAP1L4",2146
"PDSS2",2147
"NUFIP2",2148
"C17orf79",2149
"RGS2",2150
"PDGFA",2151
"KCTD6",2152
"FAM108B1",2153
"OSTM1",2154
"UBE2G2",2155
"ISOC1",2156
"SPSB1",2157
"ALDH1B1",2158
"TMEM167A",2159
"PCGF5",2160
"SECISBP2",2161
"TPST2",2162
"ITPRIPL2",2163
"ADAMTS1",2164
"MYH10",2165
"EPB41L4B",2166
"NAA20",2167
"KIAA0907",2168
"NSMCE4A",2169
"BCLAF1",2170
"PLIN1",2171
"PCF11",2172
"C9orf82",2173
"APOO",2174
"C4orf34",2175
"GTF3A",2176
"VPS13C",2177
"RNASE6",2178
"PPP3CB",2179
"PARP4",2180
"DEPDC7",2181
"IDH2",2182
"PSMD6",2183
"C2orf29",2184
"SRRT",2185
"ARNT",2186
"KIAA0368",2187
"EPHB4",2188
"RGS1",2189
"SLC25A26",2190
"ZFHX3",2191
"KIAA1161",2192
"MKI67IP",2193
"TGFB3",2194
"PANX1",2195
"C11orf1",2196
"LRCH1",2197
"TBXA2R",2198
"MAL2",2199
"PRRC1",2200
"DHX9",2201
"FOXN2",2202
"SURF4",2203
"SDF2",2204
"NXF1",2205
"TAGLN2",2206
"COPS7A",2207
"TMCC1",2208
"GNAI3",2209
"RBM22",2210
"LGR4",2211
"ENG",2212
"CPVL",2213
"GPRC5C",2214
"MSH6",2215
"OTUD1",2216
"SFRS18",2217
"TRAPPC3",2218
"TFB2M",2219
"KDM5C",2220
"PDAP1",2221
"GYS2",2222
"IPO8",2223
"ANXA4",2224
"SLC35B3",2225
"ASNSD1",2226
"GLE1",2227
"IWS1",2228
"GNB1",2229
"TOR1AIP1",2230
"HN1L",2231
"ATL2",2232
"GREM2",2233
"MAP2K4",2234
"DEGS1",2235
"SLC16A2",2236
"PLEKHA2",2237
"LYPLAL1",2238
"CYP3A5P2",2239
"FAM82A2",2240
"COX18",2241
"NSMCE1",2242
"SLC38A10",2243
"TUBA4A",2244
"PRKCSH",2245
"ATP2C1",2246
"SLC19A2",2247
"MBP",2248
"PRPF8",2249
"PLEKHA1",2250
"YY1AP1",2251
"PSMD13",2252
"IMP3",2253
"GFPT1",2254
"QRICH1",2255
"TMED9",2256
"UBQLN2",2257
"C1orf63",2258
"PPTC7",2259
"UGGT1",2260
"LILRB2",2261
"FOXRED1",2262
"PPM1G",2263
"BPHL",2264
"GLCE",2265
"PPP4R2",2266
"C2orf28",2267
"LRRFIP1",2268
"GRPEL1",2269
"PZP",2270
"WDR45",2271
"IFNAR1",2272
"DPY19L1",2273
"AKAP12",2274
"UBE2H",2275
"SLC4A2",2276
"MRPS10",2277
"SRPRB",2278
"COPA",2279
"UBA6",2280
"USP4",2281
"DNAJC16",2282
"CCDC3",2283
"C8G",2284
"LGMN",2285
"VPS41",2286
"C3orf58",2287
"PNRC2",2288
"ITGB2",2289
"SLC6A1",2290
"SUMO3",2291
"C16orf80",2292
"PSMB6",2293
"GPD1",2294
"DDIT3",2295
"HCFC1",2296
"MCTS1",2297
"PFDN6",2298
"NAT2",2299
"DDOST",2300
"SH3BP4",2301
"THRSP",2302
"CSNK1D",2303
"KDM2A",2304
"MEAF6",2305
"PRR4",2306
"TMEM37",2307
"ITSN2",2308
"TMEM195",2309
"MGP",2310
"SNX10",2311
"TMEM49",2312
"FOSL2",2313
"WHAMM",2314
"USE1",2315
"ILF3",2316
"CAPZA2",2317
"TNFAIP2",2318
"PRKAA1",2319
"PSMD9",2320
"DAG1",2321
"ELL",2322
"NSDHL",2323
"ANO1",2324
"SFXN2",2325
"NR5A2",2326
"SF3B2",2327
"SCLY",2328
"C3orf23",2329
"STX8",2330
"COTL1",2331
"IFI16",2332
"SUOX",2333
"PPP2R5A",2334
"PRKAG1",2335
"CMTM3",2336
"RGS10",2337
"CREB3L2",2338
"UHMK1",2339
"DNAJC8",2340
"RPS21",2341
"UBE2Q1",2342
"DCTN3",2343
"MFSD1",2344
"RSL1D1",2345
"POLR2H",2346
"COMMD9",2347
"CALCOCO2",2348
"SLU7",2349
"LAMB1",2350
"PUF60",2351
"ZMPSTE24",2352
"SSBP1",2353
"TAF1D",2354
"TRAPPC6B",2355
"CPEB3",2356
"FNTA",2357
"DCI",2358
"FAM114A1",2359
"GTF2B",2360
"NCOA5",2361
"SNX14",2362
"RHBDD1",2363
"MEST",2364
"BCAS2",2365
"PURB",2366
"PKP4",2367
"WARS",2368
"MRPL15",2369
"MAN1A2",2370
"RRS1",2371
"CD69",2372
"TAF2",2373
"IVNS1ABP",2374
"PLIN3",2375
"BST2",2376
"ITGA5",2377
"ZFYVE27",2378
"RIN2",2379
"DIMT1L",2380
"RBCK1",2381
"ATPAF1",2382
"GNAI2",2383
"IFRD1",2384
"HES1",2385
"SNRPC",2386
"CNOT7",2387
"PSAT1",2388
"KDSR",2389
"FEM1B",2390
"HLA-DOA",2391
"SERINC1",2392
"NMT1",2393
"RAPGEF5",2394
"RNF126",2395
"TMPRSS6",2396
"RASSF4",2397
"TMEM181",2398
"ABCF1",2399
"CD4",2400
"SFXN3",2401
"MASP1",2402
"PABPN1",2403
"GJA1",2404
"POLB",2405
"MAPK1",2406
"DNAJC30",2407
"ZNF395",2408
"C19orf66",2409
"STK3",2410
"NLK",2411
"C11orf67",2412
"HDAC1",2413
"CSRP2",2414
"PSPHL",2415
"GMFG",2416
"MLL3",2417
"SNAP29",2418
"LSM14B",2419
"TPR",2420
"RBPJ",2421
"ACP2",2422
"WDR1",2423
"ACYP2",2424
"MPHOSPH10",2425
"PTPN12",2426
"F3",2427
"C19orf50",2428
"GPR125",2429
"CDHR2",2430
"AUTS2",2431
"SFRS2IP",2432
"POP4",2433
"RAB32",2434
"CMAS",2435
"LARGE",2436
"PSEN1",2437
"EDNRB",2438
"FLI1",2439
"IARS2",2440
"FKBP3",2441
"SSFA2",2442
"EPS15",2443
"BCL3",2444
"LUC7L2",2445
"RBKS",2446
"ELP3",2447
"RSAD1",2448
"TRAPPC5",2449
"TRAM2",2450
"MYCBP2",2451
"MEX3C",2452
"NIT1",2453
"TSPAN3",2454
"FGFR2",2455
"ORMDL3",2456
"FCGR2A",2457
"POGZ",2458
"AGL",2459
"NT5DC1",2460
"HDHD2",2461
"WRB",2462
"DDIT4",2463
"NAMPT",2464
"GCKR",2465
"FAM171A1",2466
"FXYD6",2467
"ARPC1B",2468
"PANK2",2469
"MAPKAPK2",2470
"NUTF2",2471
"OLA1",2472
"CTTN",2473
"CPEB2",2474
"SLC30A7",2475
"PDIA5",2476
"KIF21A",2477
"GJB2",2478
"C17orf58",2479
"SMAD3",2480
"CNN2",2481
"CEP57",2482
"RNF213",2483
"DNASE2",2484
"NOL7",2485
"KLHDC10",2486
"PGAM5",2487
"SLC39A7",2488
"MT1P3",2489
"CLDN23",2490
"ASB13",2491
"FMO5",2492
"SND1",2493
"APPL2",2494
"TMEM30A",2495
"SVIL",2496
"RPS27L",2497
"CDC14B",2498
"IL1RAP",2499
"RPH3AL",2500
"PSMD12",2501
"HPGD",2502
"CTR9",2503
"THAP4",2504
"WNK3",2505
"TBC1D23",2506
"PSMD7",2507
"FAM48A",2508
"SH3GL1",2509
"FZD5",2510
"MPP1",2511
"DNAJB9",2512
"INSIG2",2513
"CNOT2",2514
"DYNC1I2",2515
"MRPL37",2516
"CRELD2",2517
"VPS26A",2518
"OGDHL",2519
"UBE3C",2520
"C16orf72",2521
"LITAF",2522
"IL4R",2523
"BOLA3",2524
"SUN1",2525
"EAPP",2526
"IL13RA1",2527
"ZGPAT",2528
"CRAT",2529
"ERBB2IP",2530
"FBLN1",2531
"GPR107",2532
"C22orf32",2533
"TLK1",2534
"PMPCA",2535
"MSI2",2536
"PRPF38A",2537
"ZNF451",2538
"CHCHD8",2539
"PPP1R7",2540
"DRG1",2541
"NFATC2",2542
"CDC123",2543
"JARID2",2544
"DCTN4",2545
"NCKAP1",2546
"CYB5D2",2547
"CPSF3",2548
"SCML1",2549
"ZNF207",2550
"MARCH5",2551
"RELL1",2552
"C7orf41",2553
"GNPAT",2554
"VAPB",2555
"FBXO9",2556
"HIST2H2BE",2557
"C1QA",2558
"PAK2",2559
"ZNF507",2560
"LATS2",2561
"DDX21",2562
"ASH2L",2563
"DGCR2",2564
"TCL1B",2565
"UBE2E1",2566
"SIRPA",2567
"MED11",2568
"IL7R",2569
"FOXP1",2570
"IRF2",2571
"DOCK5",2572
"ARID5B",2573
"NPM1",2574
"C19orf10",2575
"HNRNPAB",2576
"SPOP",2577
"SMC1A",2578
"PPFIBP2",2579
"CTSC",2580
"IER3",2581
"MED13L",2582
"SH3BGRL",2583
"HNRNPM",2584
"SLC2A3P1",2585
"BOD1",2586
"RTKN",2587
"LNX2",2588
"SLC9A3R2",2589
"BACH1",2590
"MTFMT",2591
"CHST15",2592
"UBAC2",2593
"COPS3",2594
"F13B",2595
"FNDC3B",2596
"ABHD3",2597
"HCN3",2598
"SLC22A9",2599
"STX16",2600
"SPATA20",2601
"VNN3",2602
"SEMA4D",2603
"TNRC6B",2604
"PHF3",2605
"RAP1GDS1",2606
"ERLIN2",2607
"PTCD3",2608
"HADHA",2609
"C7orf11",2610
"WWTR1",2611
"LY6E",2612
"TBC1D24",2613
"SKAP2",2614
"TLK2",2615
"PAIP2",2616
"PNN",2617
"RNF114",2618
"LMAN1",2619
"FBXL19",2620
"PRKAR1A",2621
"FAM134A",2622
"KCTD12",2623
"RPL22L1",2624
"NUCKS1",2625
"RBM15B",2626
"SNHG6",2627
"DIP2C",2628
"C1orf198",2629
"CBFB",2630
"UTRN",2631
"RWDD1",2632
"SLC38A3",2633
"LRRC59",2634
"ZBTB33",2635
"CHSY1",2636
"RAB6A",2637
"C6orf203",2638
"PTRH2",2639
"NUP214",2640
"SLC25A38",2641
"TMED7",2642
"TSR2",2643
"ATP1B1",2644
"SPARCL1",2645
"MUT",2646
"PUS7",2647
"SNORD100",2648
"CYTSA",2649
"CPE",2650
"TNIP1",2651
"ACP1",2652
"DNAJC7",2653
"ITGB5",2654
"ASPN",2655
"NDUFS3",2656
"SLC31A2",2657
"SEH1L",2658
"VPS29",2659
"LSS",2660
"AZIN1",2661
"ANKRD10",2662
"IGBP1",2663
"CLVS1",2664
"NUDCD3",2665
"MANBA",2666
"NDUFAF2",2667
"LTBR",2668
"PHB",2669
"PCTP",2670
"POR",2671
"NCOR1",2672
"PRKCI",2673
"PPT1",2674
"KIAA0391",2675
"CIB1",2676
"DNAJB6",2677
"DUS1L",2678
"TSFM",2679
"ZNF593",2680
"UQCRC1",2681
"HIAT1",2682
"STAP2",2683
"BBOX1",2684
"ZFP106",2685
"LRPPRC",2686
"USP33",2687
"PIGP",2688
"ICAM1",2689
"POGK",2690
"FAM91A1",2691
"ELOVL6",2692
"GPBP1",2693
"TMEM165",2694
"VKORC1",2695
"ETF1",2696
"MACF1",2697
"MCC",2698
"NAGS",2699
"CXCL9",2700
"SLC39A8",2701
"NFIC",2702
"ACTR10",2703
"ANKFY1",2704
"GSTT1",2705
"C6orf145",2706
"TTC19",2707
"CPD",2708
"TNPO1",2709
"MTUS1",2710
"RBM23",2711
"ADPGK",2712
"PRODH2",2713
"SYNRG",2714
"RTP3",2715
"PBXIP1",2716
"EDEM2",2717
"C5AR1",2718
"RNF185",2719
"ALDOC",2720
"THBD",2721
"RDH5",2722
"CUL4B",2723
"hCG_1988300",2724
"METT11D1",2725
"NOB1",2726
"EXOSC10",2727
"TRUB2",2728
"TMEM126A",2729
"CYP4F11",2730
"PNKD",2731
"XYLT2",2732
"PC",2733
"EIF3G",2734
"NHLRC3",2735
"EMG1",2736
"UBR2",2737
"GOLGA3",2738
"ORMDL1",2739
"ELP2",2740
"DARS",2741
"THYN1",2742
"PWP1",2743
"CYP2C9",2744
"GOLM1",2745
"GRB10",2746
"BMI1",2747
"MAK16",2748
"CD52",2749
"RYK",2750
"CNTNAP2",2751
"SLC20A2",2752
"ARAP2",2753
"STYX",2754
"ALDH18A1",2755
"RNF11",2756
"JKAMP",2757
"RAB22A",2758
"DPAGT1",2759
"SLC25A11",2760
"CCT6A",2761
"CEBPA",2762
"SF3B3",2763
"CTNNBL1",2764
"CMTM8",2765
"PHPT1",2766
"TXNL4A",2767
"AGXT2L2",2768
"AKT2",2769
"SH3GLB1",2770
"AMACR",2771
"TMEM70",2772
"DENND4C",2773
"DCUN1D3",2774
"POLR2F",2775
"BIRC3",2776
"FEM1A",2777
"CD8A",2778
"CLPTM1L",2779
"TPD52",2780
"CREBL2",2781
"SLC44A1",2782
"TOP1",2783
"CYBRD1",2784
"RBM15",2785
"AHR",2786
"FOLR2",2787
"STARD3NL",2788
"IFIT1",2789
"C1orf174",2790
"BICD2",2791
"MED8",2792
"CDK5RAP3",2793
"THOC7",2794
"BIRC2",2795
"SGK2",2796
"CGN",2797
"FNDC4",2798
"TIMM13",2799
"KCTD3",2800
"IFNGR2",2801
"SNX2",2802
"SH3KBP1",2803
"ZBTB38",2804
"TH1L",2805
"SAMD4A",2806
"DCAF8",2807
"UBA2",2808
"ERBB2",2809
"ZNF274",2810
"RALGAPB",2811
"IRF9",2812
"SF3B5",2813
"SUMF1",2814
"SPG11",2815
"PIM2",2816
"ABCB10",2817
"SNRPD1",2818
"ONECUT2",2819
"LCP2",2820
"C20orf4",2821
"KIAA0562",2822
"ACMSD",2823
"ACSS3",2824
"WAC",2825
"HGFAC",2826
"CNOT6L",2827
"ANTXR2",2828
"ZSWIM7",2829
"NCOA6",2830
"SS18L2",2831
"PANK3",2832
"PAN3",2833
"USF2",2834
"PTPRM",2835
"PHF8",2836
"SLC41A2",2837
"MESDC2",2838
"ACVR1B",2839
"STX6",2840
"STRAP",2841
"IRAK1",2842
"ZNF146",2843
"SUPT16H",2844
"ATF2",2845
"AMT",2846
"CCND2",2847
"CSF1R",2848
"ALPL",2849
"ZNF622",2850
"BAZ1A",2851
"BTG2",2852
"RIPK4",2853
"SGPL1",2854
"SLC1A1",2855
"PUS3",2856
"TSC22D2",2857
"C12orf57",2858
"COMMD7",2859
"MPV17",2860
"ZYG11B",2861
"MRPS28",2862
"PAPD7",2863
"NR4A3",2864
"COASY",2865
"C9orf95",2866
"SFPQ",2867
"SGPP1",2868
"C11orf95",2869
"CD44",2870
"SPR",2871
"FAM32A",2872
"GFM1",2873
"SIAE",2874
"SPATA13",2875
"ODC1",2876
"PPP2R2A",2877
"PBRM1",2878
"SERPINE2",2879
"CASP7",2880
"MON2",2881
"B3GNT2",2882
"USP16",2883
"RPL36",2884
"PARP12",2885
"ABHD6",2886
"OSBPL8",2887
"CHD1L",2888
"CCDC92",2889
"C12orf45",2890
"ARHGEF18",2891
"LRRC8D",2892
"MRPS23",2893
"MRPL51",2894
"ESCO1",2895
"ARL2BP",2896
"MYST3",2897
"DPM1",2898
"KIAA1147",2899
"TMEM147",2900
"SPRYD4",2901
"ARHGAP15",2902
"LARP1B",2903
"EIF2A",2904
"CHRDL2",2905
"NR3C1",2906
"TSPAN7",2907
"RCN1",2908
"MPPE1",2909
"NRIP1",2910
"RBPMS2",2911
"CGNL1",2912
"FAM107B",2913
"LCOR",2914
"KAT2B",2915
"IL10RA",2916
"SLC1A4",2917
"PAQR7",2918
"MAP2K1",2919
"FPR1",2920
"GCN1L1",2921
"CXCR7",2922
"NFAT5",2923
"SCPEP1",2924
"CCNDBP1",2925
"TNRC6A",2926
"WDR26",2927
"CEP120",2928
"CAMKK2",2929
"USP3",2930
"BAT5",2931
"TM7SF2",2932
"FYTTD1",2933
"NIN",2934
"TNFAIP1",2935
"PLK2",2936
"FAM136A",2937
"GSTP1",2938
"EPRS",2939
"EHD2",2940
"RERE",2941
"TP53BP2",2942
"RAB9A",2943
"EIF1AY",2944
"YAP1",2945
"ZDHHC14",2946
"NIF3L1",2947
"UXS1",2948
"KIAA1217",2949
